death_rate,incidence,median_income,population_2015,poverty_pct,median_age,private_insurance_pct,urban_rural,income_category
193.4778342,442.5,54642,35663,11,45,65.4,0,Medium
210.1784695,488.6,43346,164622,16.9,41.5,63,1,Low
225.1335233,491.1,47592,41753,13.8,43.8,68.1,0,Medium
187.6299464,410.9,34109,59159,27.7,38.8,49,0,Low
243.767313,446.1,31615,54150,25.9,39.9,50.6,0,Low
189.6921297,490.7,45944,369019,19.7,37.7,65.3,1,Medium
193.0623136,472.1,48166,63710,15.4,40.2,60.4,0,Medium
211.2986198,482.3,42056,213442,16.7,39.8,60.9,1,Low
227.4516665,370.9,48413,11431,15.6,43.2,65.5,0,Medium
232.1262767,405.8,33824,8616,20.6,44.6,49.8,0,Low
211.3372192,519.2,49342,58674,15.9,41.4,64.6,0,Medium
203.4636131,440.8,37263,21134,28.3,39,53.7,0,Low
164.7990726,500.9,44828,517600,17.3,36.9,65.3,1,Low
276.4221443,472.6,31674,52456,23.5,42.1,54.2,0,Low
148.2753239,468.2,45380,128140,20.5,33.6,64.5,1,Medium
245.5401884,453.4,42812,59868,15.2,46.8,61.6,0,Low
244.1081177,468,47286,112655,12.9,46.3,64.4,1,Medium
239.8279854,434.1,30056,24184,25.8,41.7,54.2,0,Low
121.5089898,424.7,44175,52671,19.5,31.4,60.7,0,Low
314.5272263,521.3,28341,10174,25.7,40.7,50.3,0,Low
294.0215616,435,38338,9183,20.3,43,61.7,0,Low
281.1066726,562.7,29067,6759,27.8,44.8,49.7,0,Low
235.7468844,524.8,43390,99259,15,39.1,68.6,1,Low
266.5112018,490.6,38544,12007,19.9,42.5,63,0,Low
209.2050209,343.2,30556,7648,32.4,41.7,48.5,0,Low
326.9565217,549.3,30333,14375,29.8,42.7,49.2,0,Low
155.8088067,496,48552,314488,19.8,34.1,72.4,1,Medium
225.4560361,528.5,35878,14637,19.3,40.4,52.7,0,Low
301.9387647,550.3,30127,37756,31.1,40.5,46.2,0,Low
252.1091811,512.2,49400,50375,12.9,40.7,71.9,0,Medium
384.7386983,495.8,30671,6238,31.2,42.8,54.5,0,Low
231.5886985,516,45483,8636,16.7,37.8,59.7,0,Medium
243.6618901,516.6,43647,17237,18,41.8,61.6,0,Low
193.8845579,513.7,46226,24757,16.9,36.7,67.3,0,Medium
259.2127415,502.7,39247,37421,17.7,40.3,61.5,0,Low
278.4028069,544.2,35726,26221,21.7,39.7,57.5,0,Low
281.5622162,435.4,33640,11010,21.5,44.2,59.7,0,Low
288.3442387,531.3,42452,36068,16.4,42.9,61.9,0,Low
253.1063046,417.3,50358,8692,13.8,41.6,70,0,Medium
192.5985776,512.4,50407,106439,14.3,35.7,72.2,1,Medium
353.7523012,504.8,26351,27703,34.2,41,45.2,0,Low
239.8337153,500.9,41406,18763,18.5,41.9,59.2,0,Low
292.6194863,519.5,38038,18454,23,40.9,54.2,0,Low
237.0332062,477.1,43040,46407,18.1,40.1,65.5,0,Low
275.2880922,564.5,43799,15620,18.3,41.3,65.2,0,Low
303.555941,429.2,41588,4612,18.4,47.7,58.9,0,Low
253.126217,492.4,42477,46222,16.9,40.8,65.9,0,Low
295.3408474,447.9,45168,16591,14.6,42.3,73.7,0,Medium
222.980063,396.8,54086,22872,11.1,41.2,73.6,0,Medium
275.6583805,469.1,44762,20315,13,41.7,66.4,0,Low
210.2146558,427.8,46466,33775,11.8,40,73.4,0,Medium
269.2007826,487.6,40234,67979,20,40,65.3,0,Low
265.096637,445,41077,32441,15.5,42.3,65.7,0,Low
105.5870738,397.9,89861,309697,4.9,36.1,86.4,1,High
193.0501931,456.4,68334,72520,6.9,39.8,81.4,0,Medium
212.2391227,438.5,56787,39578,10,41.7,73.1,0,Medium
146.0250834,455.2,70358,158192,6.4,37.4,82.3,1,Medium
253.1387159,468.4,41955,48985,15.5,42.2,67.4,0,Low
226.5129124,422.9,47433,82556,16.8,41.5,68.3,1,Medium
242.970243,466.3,49832,36630,10.7,39.8,71.7,0,Medium
251.8777372,489.6,48368,44069,14.9,38.3,70.3,0,Medium
233.0445175,474.1,55190,33470,10.3,38.8,73.7,0,Medium
250.9350883,484.2,38663,21121,19.9,39.5,65.1,0,Low
206.6880553,453.4,45964,32416,16.2,40.7,68.1,0,Medium
218.6615048,479.5,43783,27897,17.5,39.4,65.9,0,Low
161.7290304,430.4,58833,149633,10.2,37.3,76.4,1,Medium
232.024679,487.1,44077,37927,17.4,39.2,66.2,0,Low
206.0544391,447.8,54068,78620,12,37.9,70.2,0,Medium
152.0265918,405.3,52003,38809,10.9,31.1,43.1,0,Medium
222.6025642,478.8,50774,487865,17.6,38.1,64.7,1,Medium
230.8719022,476,46243,110884,17.9,39.9,66.2,1,Medium
261.5672052,466.2,45232,45495,12.5,41.9,66.2,0,Medium
246.6794632,468.7,44730,129723,16.7,39.8,64.7,1,Low
182.5307235,448.5,42700,939020,21.3,34.1,59.1,1,Low
204.8786734,448.8,52508,46857,10.9,39.5,65.7,0,Medium
254.2538627,527.7,48381,10226,13.5,42.5,68,0,Medium
220.2888852,424.4,41065,35862,17.1,40.1,65.3,0,Low
141.6675305,428.7,43841,144705,24,28.4,76.6,1,Low
214.5080702,420,46945,38227,12.3,40.2,67.1,0,Medium
216.8045026,490.3,54849,69648,11.5,40.9,72.2,0,Medium
256.9960023,427.8,51285,14008,11.5,43,66.1,0,Medium
199.0237362,416.9,50997,47733,11.1,37.9,70.4,0,Medium
269.4509936,535.7,51403,5938,11.1,46,74.2,0,Medium
255.0369804,475.2,39572,19605,18,40.9,62.6,0,Low
268.3020314,494.2,46001,20872,15.4,43.9,62.3,0,Medium
218.9219573,425,42056,16901,17.5,41.8,62.1,0,Low
263.6067607,451.1,44623,19347,15.5,41.4,72.7,0,Low
238.2086708,412.1,47217,12594,11.3,43.4,73,0,Medium
190.2342445,476.7,63030,167688,10,39.2,77.3,1,Medium
207.7453747,450.8,59975,25512,10.7,42.5,80.6,0,Medium
256.0322756,463.7,43770,12889,14.2,41.3,65.6,0,Low
226.1540508,444.2,49467,37585,13.5,37.5,73.9,0,Medium
274.114095,497.2,41577,25172,16.1,42.2,60.9,0,Low
243.893941,452.9,52491,28701,10.7,40.4,75.1,0,Medium
287.9078695,480.1,47418,16672,14.4,41.3,66.7,0,Medium
204.8867349,459.6,46388,268441,17.2,36.5,68.4,1,Medium
248.4838275,475.7,41649,23744,17.6,40.3,65.6,0,Low
215.837043,484.7,54831,44478,11.8,41,69.2,0,Medium
226.888728,441.7,54468,20715,9.3,42.7,77.9,0,Medium
278.7699277,493.9,43740,22958,15.5,41.6,65.6,0,Low
209.4728267,406.2,50078,34372,12.8,41.7,70.2,0,Medium
258.0275229,442.8,43933,20928,16.9,40.8,63.7,0,Low
275.5606233,475,47606,10524,17.4,40.1,61.4,0,Medium
130.7674922,452.2,46276,185826,22.1,27.9,75.1,1,Medium
229.2526364,425.7,55008,15267,9.5,43.8,71.6,0,Medium
236.7028683,479,47410,7182,13.8,42.1,67.7,0,Medium
217.1797424,431.1,42622,181877,17.7,37.8,68.4,1,Low
286.7703288,504.9,44388,15692,13.9,42.9,68.8,0,Low
224.2900571,482,41260,107896,20.2,36,63.7,1,Low
264.484411,452.3,45151,32138,15.2,42.4,70.6,0,Medium
241.8672149,456.2,55925,8269,9.9,44.1,77.8,0,Medium
182.5613519,449,65793,61897,8.2,40.6,79.9,0,Medium
240.7733496,511.2,43573,27827,16.2,40.7,65,0,Low
274.6227668,477.6,40929,67001,17.8,40.9,59.8,0,Low
200.2574739,412.6,51182,27964,10.7,41.2,72.7,0,Medium
284.0324373,460.9,50731,24293,11.2,42,71.6,0,Medium
215.5301443,461.3,59266,33406,9.4,41,75.9,0,Medium
304.3718871,440.7,48216,7228,10.3,45.9,75.5,0,Medium
289.7787144,533.1,51929,3796,12.2,46.8,75.2,0,Medium
216.0449373,428.5,45229,13886,12.4,45.1,72.2,0,Medium
287.3333865,489.7,40422,12529,17.5,44.7,65.2,0,Low
329.1183094,477.8,50014,5773,11.1,47.8,73,0,Medium
210.460675,445.9,61931,25658,8.8,41.4,80.5,0,Medium
195.571541,488.7,51331,133455,14.5,34.7,75.7,1,Medium
225.1998649,434.9,54186,26643,10.4,41.3,78.7,0,Medium
177.9791279,430.9,62438,24722,7.6,38.6,86,0,Medium
232.6464723,482.7,55781,21062,10.7,38.4,77.5,0,Medium
190.308886,426.3,50719,20493,12.4,35.9,70.7,0,Medium
248.0724103,444.5,52273,14915,9.9,43.5,79.6,0,Medium
336.1173355,528.1,49456,9818,13.7,46,74.3,0,Medium
273.1973851,443.1,52367,20498,9.9,42.3,80.6,0,Medium
364.9363223,470.8,46159,13427,13.1,44.7,68.6,0,Medium
207.1973828,500.8,61423,18340,7.9,42.1,81.4,0,Medium
234.7908966,493.5,49569,43017,12,44.2,73.8,0,Medium
250.5616036,438.1,52894,11574,9.6,46.6,78.5,0,Medium
256.2618831,467.7,50788,12097,9.8,44.1,75.7,0,Medium
270.0075602,457.8,45413,9259,14.4,39.6,67.2,0,Medium
266.5535833,477.7,51514,16507,11.5,42.2,74.2,0,Medium
260.7118567,456.7,49018,17644,10.8,45.4,74.2,0,Medium
265.8683638,483.1,48528,47768,12.9,42.1,74.3,0,Medium
198.9001989,461.2,50370,17094,11.6,38,67.8,0,Medium
99.83402593,438.9,79173,80133,6.2,34.7,85.2,1,High
216.6723686,427.3,46750,8769,15.4,38,57.2,0,Medium
291.9708029,458.3,36742,8220,21.3,37.4,62.2,0,Low
218.3531575,451.7,55958,17403,8.9,43.1,80.1,0,Medium
244.6635876,508.3,45292,40055,15.7,42.1,69.8,0,Medium
268.8329145,528.4,56551,17111,7.4,48.7,77.2,0,Medium
299.8264163,443.8,33370,6337,23.8,47.5,61.8,0,Low
366.0768761,464.8,28716,1639,32.3,47.9,51.4,0,Low
214.0393991,482,34010,25229,28.2,36.2,57.2,0,Low
204.0816327,381.3,32815,8330,25.4,42.6,49.5,0,Low
189.0243902,326.4,29244,16400,33.7,40.3,41.8,0,Low
274.3333699,529.5,34604,9113,29.8,41,40.5,0,Low
244.1027007,463,36973,45063,24.5,39.4,53.8,0,Low
191.3453047,493.1,36303,40764,28.6,35.1,47.9,0,Low
223.9271686,467.9,34008,27241,24.5,34.9,46.3,0,Low
366.6607047,550.7,39453,11182,18.1,52.4,61.9,0,Low
221.0759027,404.5,32536,6785,27.1,42.8,51.8,0,Low
192.0788957,483.7,41141,69763,19.5,36.1,62.4,0,Low
255.6610665,486.8,32171,8214,31.7,38,44.7,0,Low
274.135876,490.1,36886,8390,28.1,45.6,54.7,0,Low
282.9298963,471.7,40667,22267,15.1,53.3,59.5,0,Low
242.7184466,480.2,34867,26368,25.9,41.5,51.6,0,Low
260.0417242,420.9,39078,68066,20,40.4,59.8,0,Low
191.1786332,472.9,52082,88399,15.6,38.5,68.9,1,Medium
220.5258694,405.3,34288,35370,28.8,37.9,50.2,0,Low
293.040293,397.1,31623,5460,28.9,44.3,52.9,0,Low
220.9838586,463.6,36137,20816,30.2,40,56.9,0,Low
220.0853254,482.8,41093,29534,25.5,37.3,53.3,0,Low
226.5861027,295.7,33893,2648,22.8,41,56.1,0,Low
177.1479185,340.7,30264,7903,38.9,38.4,43.4,0,Low
190.6846993,469,42126,28319,16.9,43.9,63.2,0,Low
170.7991095,415.7,43731,104216,20.7,34.8,54.4,1,Low
237.1005984,451.7,32722,8857,30.7,39.4,51.8,0,Low
324.3133678,481.7,32042,9867,26.7,44.4,55.2,0,Low
229.3828509,463.9,34512,9155,23.2,41.6,60.5,0,Low
193.2460505,434.6,40382,20699,22.6,40.4,48.9,0,Low
174.6186898,402.7,51887,196428,18.1,41.1,63.9,1,Medium
156.4011319,425.2,73985,998714,9.8,36.9,79.2,1,Medium
181.2225552,392.2,58883,71735,12.3,41.6,72.8,0,Medium
150.0270292,418.3,64916,164637,13.1,40,72.3,1,Medium
129.1998591,469,57908,434211,11.6,35.8,76.1,1,Medium
182.1493625,431.7,40777,3843,14.9,51.3,58.4,0,Low
140.9056171,378.7,44324,83744,17.4,32.7,71.2,1,Low
202.6342452,363.9,45504,5922,13.4,39.5,71.6,0,Medium
309.3239063,468.9,46277,9052,15.7,45.4,56.2,0,Medium
151.1446988,422.8,47292,44990,15,32.9,65.8,0,Medium
97.25824379,380.7,63490,21592,10.6,43,68.6,0,Medium
198.3564749,507.4,50874,7058,15.6,52,67.9,0,Medium
238.8972503,454.1,45193,41859,16.2,47.2,62.9,0,Medium
121.7196995,420.4,51440,110089,15.5,32.4,70,1,Medium
212.0515992,394.4,42720,11318,16.7,43.7,51.5,0,Low
159.9360256,351.1,42907,2501,14.8,40.9,61.7,0,Low
130.6162581,458.6,43489,207478,18,32.8,58,1,Low
221.5657312,431.8,55770,6770,11.5,36.8,78.4,0,Medium
136.1354548,345.3,45078,23506,15.6,31.7,61.6,0,Medium
282.4858757,439.7,41304,8496,16.6,50.2,62,0,Low
269.1460729,447.3,42704,4087,15.7,52,68.5,0,Low
154.5833977,498.1,45049,25876,14.4,30.8,68.7,0,Medium
137.6778339,360,50545,13074,10.8,32.4,69.1,0,Medium
156.0184102,383.5,45578,12819,15.1,36.3,67.4,0,Medium
278.898647,533,41688,16852,15.9,44.7,56.9,0,Low
183.1981157,460.6,44669,15284,17.1,36.3,50.5,0,Low
251.9665683,375.5,39551,16272,16.3,48.9,63.1,0,Low
110.4687558,402.5,52428,27157,11.5,31.1,68,0,Medium
135.8814763,441.3,46513,22814,15.7,32.1,50.8,0,Medium
193.5535365,475.2,49061,150346,12.9,39.4,67.8,1,Medium
128.9390892,395.9,43482,38778,19.9,28.5,80.5,0,Low
258.5649644,435.5,37869,7735,18.2,51.2,63.2,0,Low
316.7062549,538.6,39918,3789,13.7,48.2,56.4,0,Low
132.1502737,460,44046,5297,14.1,33.8,51.1,0,Low
57.48177566,376.2,36065,38273,27.1,23.2,76,0,Low
190.6065197,405.3,46332,20461,16.8,35.5,55.7,0,Medium
254.6943668,466.9,46214,40048,14.6,41.6,69.8,0,Medium
186.8722261,349.5,46503,4281,13.9,39,74.6,0,Medium
167.9929266,446.4,38478,11310,23.6,37.5,48.7,0,Low
196.5408805,457.5,45533,22896,14.2,38.5,59.4,0,Medium
117.6778243,385.5,48048,7648,15.7,34.2,60.6,0,Medium
353.9253539,497.6,36577,12432,18.9,47.1,59.9,0,Low
75.72889057,376.2,57644,10564,11.6,35.2,67.5,0,Medium
174.8103187,471.4,44236,82375,14.5,34.5,65,1,Low
178.1649015,410.8,49380,10103,11.7,49.4,59.7,0,Medium
280.4487179,481,35955,9984,17.8,44.9,54.7,0,Low
235.7751481,467.4,46061,67013,14.2,40.6,68.1,0,Medium
294.9852507,398.4,30699,6780,35.6,39.7,39.5,0,Low
230.0884956,492.1,49886,16950,16.2,40.1,68.1,0,Medium
162.3588691,447.8,58792,53585,10.2,38.2,71.2,0,Medium
175.721189,520.2,50225,6829,14.2,37.7,77.6,0,Medium
259.0287909,486.3,52138,33587,13.1,43.4,70.1,0,Medium
244.9479486,493,49689,4899,12.1,46.9,70.3,0,Medium
342.0908593,502.6,50750,14616,12.6,47.5,70.5,0,Medium
256.869308,448.2,46289,12847,13.2,39.2,69.9,0,Medium
127.8362164,450.2,47966,208861,22.6,29.3,77.3,1,Medium
282.3851138,535.2,46870,33642,14.4,42,70.2,0,Medium
281.6196258,467,50645,15979,13.9,43.4,63.6,0,Medium
275.5436402,521,45709,13428,13.6,42.8,62.2,0,Medium
206.4256603,475.8,60556,37786,9.9,40.1,80.2,0,Medium
205.6320329,464.1,41319,52521,22.9,33.3,69.2,0,Low
180.3094794,470.8,55058,5238216,17.1,35.9,61.5,1,Medium
267.8479448,536.7,45889,19414,15.2,42.4,68.1,0,Medium
275.2798679,489,49567,10898,12.2,41.6,68.1,0,Medium
148.5357252,485.5,56536,104352,14.7,30.3,73.3,1,Medium
264.6642457,512.9,55193,16247,10.9,42.8,72.5,0,Medium
221.9643848,475.1,52526,19823,10,38.3,64.6,0,Medium
156.0398228,461.9,80037,933736,7.9,38.8,79,1,High
271.7391304,461.5,45485,17664,15.1,43.4,67.2,0,Medium
290.7866544,517.6,46894,6534,11.6,43.7,69.3,0,Medium
88.02568279,480.8,86413,212438,6.3,38,79.6,1,High
259.961454,493.5,38055,22311,24.4,40.9,53.3,0,Low
129.7297939,476.5,55516,1010562,17.4,34.8,67.8,1,Medium
173.4693878,408.2,40010,29400,19.7,45.1,51.5,0,Low
293.6378467,488.4,39643,3065,19.4,40,66.6,0,Low
201.0074301,449.1,46737,83579,19.3,40.5,58.7,1,Medium
185.5976244,478.8,43880,56574,17.8,37,56.1,0,Low
230.1130728,434.1,35237,25205,26.2,39.1,44.2,0,Low
257.3309396,464,42823,16710,24.4,47.6,54.8,0,Low
90.19638924,439.6,59858,895823,13.4,414,65.2,1,Medium
213.6557869,477,40994,43996,15.3,38.8,60.3,0,Low
139.5096494,482.4,52238,193535,16.8,35.6,61.5,1,Medium
233.890773,349.7,26309,8551,35.3,43.9,54.8,0,Low
239.1349553,500.5,40387,28854,18.8,40.3,58,0,Low
152.7815224,417,66249,33381,9.5,43.1,73.7,0,Medium
238.8971567,425.6,38564,25534,21.4,43.2,55.6,0,Low
207.9902938,475.7,41348,11539,19,40.1,53.3,0,Low
128.5943262,477.6,60388,217739,13.7,36.3,69.1,1,Medium
149.9670073,437.6,53027,150033,17.2,34.8,69.3,1,Medium
248.783126,434.9,35955,9245,25.3,39,48.5,0,Low
195.7070707,493.1,51931,63360,13.5,38.3,67.6,0,Medium
183.3516685,476.7,41818,13635,18.2,39.9,55.5,0,Low
194.3699732,411.6,35235,14920,24.8,36.1,45.8,0,Low
273.1901155,461.6,30835,16106,26.4,38.4,43.3,0,Low
245.6179524,409.5,30678,8957,34.6,40.7,44.9,0,Low
207.1251036,384.8,29818,9656,30.4,39.6,52.2,0,Low
175.4755387,472.1,51749,28494,14.5,39.4,65.1,0,Medium
230.7565518,506.7,40339,18201,21.3,38.6,58.4,0,Low
193.9487975,429.4,37113,10312,23.9,33.6,46.9,0,Low
205.317299,451.7,35807,47731,25.4,38.5,57.4,0,Low
150.6746113,520.4,64533,29202,11.8,36.7,73.5,0,Medium
104.054941,425.5,41682,62467,17.2,27.6,69.5,0,Low
273.6869543,383.2,39484,7673,17.9,47.2,58.6,0,Low
112.7967966,366.5,43193,17731,21.9,31.2,60.5,0,Low
147.9643822,485,38887,112865,24.5,29.4,58.5,1,Low
159.1951095,536.1,44653,31408,18.6,36,66.3,0,Low
246.0538533,467.6,37413,21540,27.6,38.2,54.9,0,Low
200.4438399,351.3,37603,13969,23.3,47.6,54.3,0,Low
249.4131455,460.3,29430,13632,34.1,40.5,49.2,0,Low
249.6396048,534,45557,28441,19.7,40.2,59,0,Medium
194.0417761,373.2,36055,8761,25.9,500.4,56.5,0,Low
231.2411515,456.9,37243,21190,23.6,42.1,51.2,0,Low
290.3997267,450.6,35276,5854,25.1,41,52.6,0,Low
203.7742536,511.7,32711,22574,32.6,37.6,46.6,0,Low
166.0332804,461.6,53542,27103,14.8,41.9,66.2,0,Medium
167.5790414,437,36436,8951,22.4,38,54.3,0,Low
216.1143744,471.5,50295,18046,15,43.2,66.2,0,Medium
194.6164539,453,40976,39565,18.7,37.2,53.2,0,Low
180.4775176,504.8,41783,200579,21.9,33.5,62.4,1,Low
152.6457008,476,48058,105473,19.4,429.6,60.6,1,Medium
125.121646,465.6,80631,35965,7.9,39.7,80.6,0,High
181.5614283,455.9,46840,14871,15.8,42.4,62.2,0,Medium
113.6378565,495.4,63964,152238,10.7,35.1,72.3,1,Medium
224.5508982,487.9,40550,26720,21.7,34.7,60.9,0,Low
224.3558019,512.6,51047,30309,12.3,44.7,68,0,Medium
251.2694341,469.3,40526,19103,18.9,39,54.2,0,Low
228.526838,472,50395,17941,13.7,38.9,65.2,0,Medium
175.5001755,341.5,36128,11396,23.9,41.3,54.2,0,Low
257.575048,438.7,42125,21353,18.9,45.6,61.9,0,Low
434.4048653,527.2,29477,2302,29.5,49.2,48.8,0,Low
270.2536699,466.6,38449,16281,20.6,47.8,50.8,0,Low
180.7312665,374.8,25807,7193,36.3,39.2,41.8,0,Low
194.2584728,453.5,36012,201793,26,33.3,56.6,1,Low
147.4295489,437.7,48287,88856,17.3,37.5,62.2,1,Medium
154.7987616,358,39601,5168,20.1,38.4,51.7,0,Low
275.3848327,475.8,34012,14162,26.2,40,52,0,Low
265.988204,446.2,37672,8647,26.4,45.1,51.1,0,Low
217.0145665,511.1,35555,64051,27.4,38.2,54.3,0,Low
273.587118,476.6,36870,25586,20.9,41.2,59.1,0,Low
256.3664331,512.8,27635,5851,39.4,38,41.3,0,Low
204.6850125,460,34017,30779,33.9,34.6,49.3,0,Low
376.984127,453.5494221,46495,5040,12.8,49.2,76.1,0,Medium
152.0057154,453.5494221,49513,65787,17.9,30.1,79.5,0,Medium
256.7850512,453.5494221,52272,25313,8.9,43.5,81.5,0,Medium
233.3492648,453.5494221,53291,35569,12.1,41,73.1,0,Medium
112.4153087,453.5494221,88500,98741,4.8,36.9,87.5,1,High
264.7530133,453.5494221,45179,28706,15.7,48.3,61.7,0,Medium
272.5245685,453.5494221,51274,12109,11.5,43,68.5,0,Medium
151.0323614,453.5494221,75122,54293,6.2,40.2,80.1,0,High
157.2427957,453.5494221,55560,62324,13.3,32.4,78.8,0,Medium
261.2745655,453.5494221,43674,8803,17.8,42.5,57.6,0,Low
211.7828263,453.5494221,48593,5194,10.4,51.3,73.9,0,Medium
277.0802667,453.5494221,48176,11549,12.9,42.8,70.6,0,Medium
252.2545248,453.5494221,50162,63428,10.9,43.5,70.1,0,Medium
137.6945448,453.5494221,76269,414686,7.3,37.5,82.2,1,High
157.1400511,453.5494221,68777,20364,7.6,37.9,81.8,0,Medium
245.4484154,453.5494221,52298,37075,9.6,44.1,77.9,0,Medium
284.6975089,453.5494221,48163,14050,13.5,46.7,72.1,0,Medium
239.9923202,453.5494221,52444,20834,11.6,43,74.8,0,Medium
274.3932316,453.5494221,47203,30613,12.5,44.6,70.3,0,Medium
228.2760848,453.5494221,60869,46435,9.6,43,77.2,0,Medium
287.9891581,453.5494221,48179,5903,10.5,46.3,73.5,0,Medium
151.5759732,453.5494221,64490,1223149,13,36.1,75.4,1,Medium
213.0719651,453.5494221,59900,18773,8.4,45,76.7,0,Medium
246.9135802,453.5494221,47944,20655,12.2,48,67.9,0,Medium
187.3585053,453.5494221,65342,38429,7.8,39.5,75,0,Medium
270.7164081,453.5494221,48525,45435,14.7,45.9,69.6,0,Medium
218.2756226,453.5494221,53700,10079,9.8,43.4,80.4,0,Medium
221.0014523,453.5494221,48908,15837,13.8,43.9,64.6,0,Medium
199.8025481,453.5494221,57405,42542,11.5,39.9,70.7,0,Medium
316.4556962,453.5494221,50372,4424,9.9,48.1,73.8,0,Medium
288.139553,453.5494221,44113,12841,15.3,47.4,62.3,0,Low
291.7152859,453.5494221,48245,6856,10.4,49.8,78.6,0,Medium
301.0064905,453.5494221,52381,10631,10.5,50.2,71.9,0,Medium
280.3976549,453.5494221,44727,3923,10.7,50.3,69.4,0,Low
202.4364675,453.5494221,61665,27663,8.9,41.3,78.7,0,Medium
294.5763299,453.5494221,48449,5771,10.2,46.5,78.6,0,Medium
190.8619951,453.5494221,53552,25673,11.5,35.1,76.7,0,Medium
225.4258043,453.5494221,60114,35932,7.9,39.9,77.3,0,Medium
274.8763057,453.5494221,39926,5457,19.6,36.3,47.9,0,Low
233.4712936,453.5494221,54433,9423,9.6,43.8,76.8,0,Medium
289.6813505,453.5494221,52042,20022,12.2,45.4,72.5,0,Medium
207.7742187,453.5494221,54354,23102,10,42,75.7,0,Medium
244.2996743,453.5494221,48434,25788,12,40.3,69.7,0,Medium
225.7818459,453.5494221,50685,32775,11.8,41.2,71.3,0,Medium
224.9718785,453.5494221,47537,39116,12.1,39,73.4,0,Medium
297.1591584,453.5494221,52219,8413,9.6,47.6,76.2,0,Medium
140.9422137,453.5494221,61279,33347,10.2,35.7,80.7,0,Medium
183.7390905,453.5494221,50684,21770,13,36.6,67.3,0,Medium
284.5163223,453.5494221,51597,6678,13.4,45.4,70.3,0,Medium
147.917272,453.5494221,69430,151436,9.8,36.7,80.4,1,Medium
256.4280269,453.5494221,51510,57716,11.2,46.7,74.7,0,Medium
218.0181447,453.5494221,50905,14219,9.3,39.1,75.5,0,Medium
216.7257216,453.5494221,42157,29069,17.5,43.7,68.4,0,Low
280.4443965,453.5494221,47164,9271,12.2,42.3,69.1,0,Medium
247.3599087,453.5494221,50175,31533,12.7,38.9,72.5,0,Medium
253.6002174,453.5494221,51343,11041,10.4,46.5,76.8,0,Medium
167.8023834,453.5494221,55070,538133,16.5,34.6,68.8,1,Medium
221.9482121,453.5494221,48188,4055,9.2,42.3,72.9,0,Medium
297.3304893,453.5494221,49934,15471,12.4,43.2,71.6,0,Medium
282.0306205,453.5494221,54386,14892,11.3,44.5,76.2,0,Medium
174.3119266,453.5494221,60317,65400,13,36.4,78.4,0,Medium
239.5833333,453.5494221,55352,9600,9.6,41.1,73.8,0,Medium
190.2346227,453.5494221,53838,15770,9.2,41.2,80.4,0,Medium
245.9699348,453.5494221,49714,200431,17,40.9,74,1,Medium
104.4755047,453.5494221,91688,141660,5.5,35.5,85.5,1,High
129.7639169,453.5494221,76512,91705,7.2,35.3,82.3,1,High
248.7394958,453.5494221,59893,14875,9.2,41.4,76.6,0,Medium
154.4845774,453.5494221,55832,154708,13.4,34,77.9,1,Medium
176.8466875,453.5494221,57850,36755,10.9,39.8,76.1,0,Medium
204.1649653,453.5494221,55292,9796,14.2,32.7,84.2,0,Medium
289.0792291,453.5494221,51032,9340,10.8,44.5,72,0,Medium
202.0035454,453.5494221,43287,24257,17.8,43,66.1,0,Low
294.0311673,453.5494221,49536,3401,12.2,48.4,75.8,0,Medium
225.9993408,453.5494221,58752,21239,7.3,43.8,77.8,0,Medium
295.4954955,453.5494221,41909,13875,15.8,43.3,62.5,0,Low
210.6482701,453.5494221,54183,18989,10.1,39,77,0,Medium
137.9189736,453.5494221,84113,251597,6,38.9,85.7,1,High
255.6610665,453.5494221,48658,10952,10.4,39.6,69.4,0,Medium
187.6172608,453.5494221,54536,6396,10.3,43.7,79.1,0,Medium
192.5911369,453.5494221,49365,50885,15.8,33.9,78.2,0,Medium
132.509843,453.5494221,76489,131311,6,35.6,81.3,1,High
253.164557,453.5494221,51028,9875,11.2,43,74.5,0,Medium
284.7635503,470,32327,31254,32.9,40.7,46.8,0,Low
232.6949823,441.3,35180,37388,21.8,39.9,53.7,0,Low
262.4463178,425.1,30668,12574,23.2,45.3,46.1,0,Low
273.0662186,423,32521,19043,23.6,40.8,53.6,0,Low
268.8829137,355.2,30665,8182,25.6,39.8,56.3,0,Low
261.0887702,476.3,29297,33322,34,34.7,42.8,0,Low
292.1791126,527.3,33141,14717,25,40.5,50.6,0,Low
273.3574148,401.5,38219,10243,17.9,44.6,53.6,0,Low
230.8402585,521.3,31616,17328,24.7,37.7,54.1,0,Low
216.8936016,339,34548,8299,24.2,42.8,50.6,0,Low
196.7213115,432.6,26083,9150,42.6,32.7,37.9,0,Low
256.1539423,466.5,34910,16006,22.4,41.3,55.1,0,Low
234.4373504,427.7,33939,20048,28.4,38.8,52.9,0,Low
284.3216897,460.1,28647,24620,35,33.5,42.7,0,Low
225.9062315,513.2,35314,28773,26,38.1,48.7,0,Low
245.6122397,461.3,31835,19543,26.5,37.6,50.5,0,Low
162.1250498,428.8,58479,173323,10.1,36,72.7,1,Medium
200.1474771,526.5,36808,75944,26.4,31.9,56.5,0,Low
299.5805872,561.4,29090,13352,26.8,39.8,44.8,0,Low
212.5394337,519.9,48264,763623,16.8,37.9,69.2,1,Medium
175.1313485,500.6,51227,51961,14.7,37.4,68,0,Medium
